event_id,event_date,event_year,event_month,event_day_of_year,country_name,country_code,admin_division_name,state_normalized,is_ner,latitude,longitude,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_title,location_description
6786,2015-02-19 23:00:00,2015,2,50,India,IN,Assam,Assam,True,24.6108,92.562,landslide,mining,medium,mine,2.0,1.0,"Hailākāndi : Two labourers died while another was injured in a landslide in Assam's Hailakandi district, the police said today.",
6804,2015-02-26 00:00:00,2015,2,57,India,IN,Kashmir,Jammu and Kashmir,False,33.3376,75.1922,landslide,unknown,medium,above_road,2.0,2.0,Ramsu,Ramsu
6842,2015-03-02 00:00:00,2015,3,61,India,IN,Kashmir,Jammu and Kashmir,False,33.3296,75.203,landslide,continuous_rain,medium,above_road,0.0,0.0,Magarkote,Magarkote
6841,2015-03-05 00:00:00,2015,3,64,India,IN,Kashmir,Jammu and Kashmir,False,33.1213,75.2449,landslide,unknown,medium,unknown,0.0,0.0,Sanasar area of district Ramban,Sanasar area of district Ramban
6827,2015-03-05 00:00:00,2015,3,64,India,IN,Kashmir,Jammu and Kashmir,False,34.2092,74.321,landslide,continuous_rain,medium,above_road,0.0,0.0,Srinagar-Muzaffarabad road near Dankhan area in Baramulla,Srinagar-Muzaffarabad road near Dankhan area in Baramulla
6851,2015-03-10 04:00:00,2015,3,69,India,IN,Himachal Pradesh,Himachal Pradesh,False,32.5612,76.1238,mudslide,downpour,medium,unknown,0.0,0.0,"2 MW Sal-II hydropower project, on the outskirts of Chamba","2 MW Sal-II hydropower project, on the outskirts of Chamba"
6889,2015-03-15 00:00:00,2015,3,74,India,IN,Kashmir,Jammu and Kashmir,False,34.0786,74.3836,landslide,continuous_rain,medium,unknown,0.0,0.0,Bandibala,Bandibala
6908,2015-03-15 00:00:00,2015,3,74,India,IN,Kashmir,Jammu and Kashmir,False,33.0977,75.5787,landslide,unknown,medium,above_road,0.0,0.0,Doda-Bhaderwah highway,Doda-Bhaderwah highway
6872,2015-03-15 00:00:00,2015,3,74,India,IN,Kashmir,Jammu and Kashmir,False,33.7732,74.1011,mudslide,rain,medium,unknown,1.0,0.0,Poonch district,Poonch district
6890,2015-03-15 00:00:00,2015,3,74,India,IN,Kashmir,Jammu and Kashmir,False,34.0968,74.4117,landslide,continuous_rain,medium,unknown,0.0,0.0,Hajibal,Hajibal
6891,2015-03-15 00:00:00,2015,3,74,India,IN,Kashmir,Jammu and Kashmir,False,34.1327,74.5594,landslide,continuous_rain,small,unknown,0.0,0.0,Shirpora,Shirpora
6867,2015-03-15 18:00:00,2015,3,74,India,IN,Kashmir,Jammu and Kashmir,False,33.8911,74.9781,landslide,continuous_rain,small,unknown,1.0,1.0,"Sonrigund Malangpora, Pulwama","Sonrigund Malangpora, Pulwama"
6871,2015-03-15 18:00:00,2015,3,74,India,IN,Kashmir,Jammu and Kashmir,False,33.6846,74.2453,mudslide,snowfall_snowmelt,medium,unknown,1.0,0.0,Haari village of Poonch district,Haari village of Poonch district
6873,2015-03-15 23:00:00,2015,3,74,India,IN,Kashmir,Jammu and Kashmir,False,33.0809,75.2966,landslide,snowfall_snowmelt,medium,above_road,0.0,0.0,Kheri,Kheri
7591,2015-03-19 00:00:00,2015,3,78,India,IN,Assam,Assam,True,25.0318,92.4584,landslide,rain,small,unknown,0.0,0.0,Ratacherra,Ratacherra
6907,2015-03-21 00:00:00,2015,3,80,India,IN,Kashmir,Jammu and Kashmir,False,33.1754,75.8103,landslide,continuous_rain,medium,above_road,0.0,0.0,Chena Bhati in Karara,Chena Bhati in Karara
6874,2015-03-22 23:00:00,2015,3,81,India,IN,Kashmir,Jammu and Kashmir,False,33.3343,75.1969,landslide,snowfall_snowmelt,medium,above_road,0.0,0.0,Jammu-Srinagar national highway,Jammu-Srinagar national highway
6932,2015-03-23 00:00:00,2015,3,82,India,IN,Kashmir,Jammu and Kashmir,False,34.0796,74.0357,landslide,continuous_rain,medium,above_road,0.0,0.0,Uri,Uri
6931,2015-03-23 00:00:00,2015,3,82,India,IN,Kashmir,Jammu and Kashmir,False,33.7099,74.7959,landslide,continuous_rain,large,unknown,0.0,0.0,Shopian district,Shopian district
6925,2015-03-28 00:00:00,2015,3,87,India,IN,Kashmir,Jammu and Kashmir,False,33.0186,75.2405,landslide,downpour,medium,above_road,0.0,0.0,Srinagar-Jammu national highway,Srinagar-Jammu national highway
6924,2015-03-28 18:00:00,2015,3,87,India,IN,Kashmir,Jammu and Kashmir,False,33.9548314,74.79428356,landslide,downpour,medium,urban,0.0,0.0,Chontinar village of central Kashmir Budgam district,Chontinar village of central Kashmir Budgam district
6934,2015-03-30 00:00:00,2015,3,89,India,IN,Kashmir,Jammu and Kashmir,False,34.0096,74.5915,landslide,continuous_rain,medium,unknown,0.0,0.0,Karewas sink,Beerwah
7171,2015-03-30 00:00:00,2015,3,89,India,IN,Kashmir,Jammu and Kashmir,False,33.9445,74.799,landslide,continuous_rain,medium,unknown,16.0,0.0,16 dead in Chadoora,Laden in Chadoora
6933,2015-03-30 00:00:00,2015,3,89,India,IN,Kashmir,Jammu and Kashmir,False,33.9344,74.6566,landslide,continuous_rain,medium,unknown,0.0,0.0,Three houses had sunk,Khansahib
6928,2015-03-31 00:00:00,2015,3,90,India,IN,Uttarakhand,Uttarakhand,False,30.6145,79.8102,landslide,construction,medium,above_road,4.0,0.0,Joshimath-Mallari road,Joshimath-Mallari road
7176,2015-04-02 00:00:00,2015,4,92,India,IN,Kashmir,Jammu and Kashmir,False,34.1587,74.4725,landslide,continuous_rain,medium,natural_slope,0.0,0.0,Frasthar,Frasthar
7174,2015-04-03 00:00:00,2015,4,93,India,IN,Kashmir,Jammu and Kashmir,False,34.0886,74.0301,landslide,continuous_rain,small,unknown,4.0,2.0,"Uri, Baramulla district","Uri, Baramulla district"
7178,2015-04-03 00:00:00,2015,4,93,India,IN,Kashmir,Jammu and Kashmir,False,34.0604,74.4203,landslide,continuous_rain,small,other,0.0,0.0,"Reshi Mohalla, Tangmarg","Reshi Mohalla, Tangmarg"
7172,2015-04-03 00:00:00,2015,4,93,India,IN,Kashmir,Jammu and Kashmir,False,33.1445,75.5469,landslide,continuous_rain,medium,unknown,4.0,0.0,Diwalkund in Dessa belt of Doda district,Diwalkund in Dessa belt of Doda district
7185,2015-04-03 00:00:00,2015,4,93,India,IN,Himachal Pradesh,Himachal Pradesh,False,32.2934,77.1803,landslide,downpour,small,above_road,0.0,0.0,"3km ahead of Palchan, Manali-Palchan","3km ahead of Palchan, Manali-Palchan"
7177,2015-04-03 15:00:00,2015,4,93,India,IN,Kashmir,Jammu and Kashmir,False,34.0978,74.4016,landslide,continuous_rain,medium,natural_slope,0.0,0.0,Nambilnar,Nambilnar
7175,2015-04-05 00:00:00,2015,4,95,India,IN,Kashmir,Jammu and Kashmir,False,33.9243,74.6163,landslide,continuous_rain,medium,unknown,0.0,0.0,"Wadpora, Budgam near Vidyala School","Wadpora, Budgam near Vidyala School"
7168,2015-04-07 00:00:00,2015,4,97,India,IN,Kashmir,Jammu and Kashmir,False,34.2088,74.3279,landslide,continuous_rain,medium,urban,0.0,1.0,Khanpora,Khanpora
7167,2015-04-08 00:00:00,2015,4,98,India,IN,Kashmir,Jammu and Kashmir,False,34.6609,73.9593,landslide,continuous_rain,small,above_road,0.0,3.0,Keran,Keran
7127,2015-04-22 16:00:00,2015,4,112,India,IN,Karnataka,Karnataka,False,12.8659,74.8852,mudslide,downpour,small,above_road,0.0,0.0,under the third and fourth Padil-Bajal under-bridge railway tracks,under the third and fourth Padil-Bajal under-bridge railway tracks
7123,2015-04-26 00:00:00,2015,4,116,India,IN,Andhra Pradesh,Andhra Pradesh,False,16.5172,80.6024,landslide,unknown,small,above_road,0.0,0.0,"Head Water Works, Kummaripalem, Vijayawada","Head Water Works, Kummaripalem, Vijayawada"
7111,2015-04-28 00:00:00,2015,4,118,India,IN,Uttarakhand,Uttarakhand,False,30.5631,79.5765,landslide,continuous_rain,small,above_road,0.0,0.0,"Vishnuprayag, Joshimath","Vishnuprayag, Joshimath"
7110,2015-04-30 00:00:00,2015,4,120,India,IN,Uttarakhand,Uttarakhand,False,30.5568,79.5541,landslide,continuous_rain,small,above_road,0.0,0.0,Rishikesh-Badrinath National Highway near Joshimath,Rishikesh-Badrinath National Highway near Joshimath
7062,2015-05-14 09:00:00,2015,5,134,India,IN,Kashmir,Jammu and Kashmir,False,33.6303,74.4838,landslide,downpour,small,above_road,0.0,0.0,"Poshiana, 27 km point of road from Bafliaz","Poshiana, 27 km point of road from Bafliaz"
7031,2015-05-24 00:00:00,2015,5,144,India,IN,Sikkim,Sikkim,True,27.6163,88.6586,landslide,unknown,medium,above_road,0.0,0.0,"Bop, Sikkim","Bop, Sikkim"
7026,2015-05-30 00:00:00,2015,5,150,India,IN,Kashmir,Jammu and Kashmir,False,34.2607,75.4446,landslide,rain,small,above_road,0.0,0.0,Zojila Pass,Zojila Pass
6971,2015-06-09 00:00:00,2015,6,160,India,IN,Arunachal Pradesh,Arunachal Pradesh,True,27.0987,93.816,landslide,continuous_rain,medium,above_road,2.0,2.0,"Itanagar, Arunachal Pradesh","Itanagar, Arunachal Pradesh"
6972,2015-06-12 11:15:00,2015,6,163,India,IN,Maharashtra,Maharashtra,False,19.1209,72.8406,landslide,downpour,small,above_road,0.0,2.0,"Gilbert Hill, Andheri West, Mumbai","Gilbert Hill, Andheri West, Mumbai"
6968,2015-06-13 00:00:00,2015,6,164,India,IN,Meghalaya,Meghalaya,True,25.463,92.2121,landslide,continuous_rain,medium,unknown,4.0,2.0,"Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon","Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon"
6967,2015-06-13 06:30:00,2015,6,164,India,IN,West Bengal,West Bengal,False,27.0165,88.2476,landslide,downpour,medium,above_road,0.0,0.0,"Darjeeling Heritage Railway, Darjeeling","Darjeeling Heritage Railway, Darjeeling"
6970,2015-06-16 00:00:00,2015,6,167,India,IN,Meghalaya,Meghalaya,True,25.5084,90.2191,rock_fall,downpour,small,above_road,1.0,0.0,Akonggre,Akonggre
6969,2015-06-16 06:15:00,2015,6,167,India,IN,Meghalaya,Meghalaya,True,25.5114,90.215,landslide,downpour,medium,urban,4.0,0.0,"Nakham Bazaar, Tura, Meghalaya","Nakham Bazaar, Tura, Meghalaya"
6965,2015-06-17 00:00:00,2015,6,168,India,IN,West Bengal,West Bengal,False,27.0257,88.4301,landslide,downpour,small,unknown,0.0,0.0,"National Highway 31A, Darjeeling Hills","National Highway 31A, Darjeeling Hills"
6966,2015-06-17 00:00:00,2015,6,168,India,IN,West Bengal,West Bengal,False,26.9974,88.4314,landslide,downpour,small,unknown,0.0,0.0,"National Highway 31A, Darjeeling Hills","National Highway 31A, Darjeeling Hills"
6964,2015-06-17 00:00:00,2015,6,168,India,IN,West Bengal,West Bengal,False,27.0087,88.443,landslide,downpour,small,unknown,0.0,0.0,"National Highway 31A, Darjeeling Hills","National Highway 31A, Darjeeling Hills"
6962,2015-06-18 22:00:00,2015,6,169,India,IN,Goa,Goa,False,15.4465,73.927,landslide,continuous_rain,medium,unknown,0.0,0.0,Dhaktebhat in Dongri village of St Andre constituency,Dhaktebhat in Dongri village of St Andre constituency
6945,2015-06-19 00:00:00,2015,6,170,India,IN,Manipur,Manipur,True,25.16,93.686,landslide,monsoon,medium,above_road,0.0,0.0,"amei to Kangpokpi via Imphal road, 0.5 km from Tamei, Tamenglang District","amei to Kangpokpi via Imphal road, 0.5 km from Tamei, Tamenglang District"
6963,2015-06-19 00:00:00,2015,6,170,India,IN,Mizoram,Mizoram,True,23.7131,92.7362,landslide,rain,medium,natural_slope,0.0,0.0,"Muanna locality, Mizoram","Muanna locality, Mizoram"
6947,2015-06-21 00:00:00,2015,6,172,India,IN,Uttarakhand,Uttarakhand,False,30.0261,78.6278,landslide,rain,small,above_road,0.0,0.0,Satpuli-Kanskhet Road in Pauri Garhwal district,Satpuli-Kanskhet Road in Pauri Garhwal district
6973,2015-06-21 00:00:00,2015,6,172,India,IN,Maharashtra,Maharashtra,False,18.7833,73.4703,landslide,continuous_rain,small,natural_slope,0.0,0.0,"Ekvira Devi temple, Karla near Khandala","Ekvira Devi temple, Karla near Khandala"
6948,2015-06-22 00:00:00,2015,6,173,India,IN,Maharashtra,Maharashtra,False,18.7686,73.3678,rock_fall,monsoon,small,above_road,0.0,0.0,Mumbai-Pune Expressway near Khandala Tunnel,Mumbai-Pune Expressway near Khandala Tunnel
6949,2015-06-22 03:30:00,2015,6,173,India,IN,Maharashtra,Maharashtra,False,17.5861,73.1742,landslide,downpour,medium,unknown,12.0,0.0,Dabhol village of Maharashtra's Ratnagiri district,Dabhol village of Maharashtra's Ratnagiri district
6950,2015-06-22 06:15:00,2015,6,173,India,IN,Maharashtra,Maharashtra,False,19.029,73.311,landslide,continuous_rain,medium,unknown,5.0,0.0,Village Mohechiwadi under Karjat taluka of Raigad district,Village Mohechiwadi under Karjat taluka of Raigad district
6990,2015-06-24 00:00:00,2015,6,175,India,IN,Nagaland,Nagaland,True,26.0319,94.5466,landslide,continuous_rain,medium,above_road,0.0,0.0,"New Land (""""New Colony"""")","New Land (""""New Colony"""")"
7012,2015-06-25 00:00:00,2015,6,176,India,IN,Uttarakhand,Uttarakhand,False,30.6838,79.0479,landslide,downpour,medium,above_road,0.0,0.0,5 km from Kedarnath Temple,5 km from Kedarnath Temple
7027,2015-06-25 00:00:00,2015,6,176,India,IN,Kashmir,Jammu and Kashmir,False,34.6056,76.0539,landslide,downpour,medium,unknown,0.0,0.0,Srinigar-Ladakh highway,Srinigar-Ladakh highway
7011,2015-06-25 09:00:00,2015,6,176,India,IN,Kashmir,Jammu and Kashmir,False,34.141,74.6568,mudslide,downpour,medium,above_road,0.0,0.0,"NH-1A, 7km from Srinigar","NH-1A, 7km from Srinigar"
7021,2015-06-27 23:00:00,2015,6,178,India,IN,West Bengal,West Bengal,False,27.0076,88.251,landslide,downpour,medium,unknown,1.0,0.0,"Old Monastery Road, Ghum","Old Monastery Road, Ghum"
7033,2015-06-29 00:00:00,2015,6,180,India,IN,West Bengal,West Bengal,False,27.0161,88.2478,landslide,downpour,medium,above_road,0.0,0.0,NH-55 at Merry Villa,NH-55 at Merry Villa
7034,2015-06-30 00:00:00,2015,6,181,India,IN,West Bengal,West Bengal,False,27.0875,88.6556,landslide,downpour,medium,unknown,1.0,0.0,"Lava, Kalimpong","Lava, Kalimpong"
7035,2015-06-30 00:00:00,2015,6,181,India,IN,West Bengal,West Bengal,False,25.4243,88.2746,landslide,downpour,medium,unknown,3.0,0.0,Mahindra,Mahindra
7363,2015-06-30 23:00:00,2015,6,181,India,IN,West Bengal,West Bengal,False,26.8843,88.1835,landslide,downpour,medium,unknown,19.0,0.0,"Limbu Dhura, Tingling","Limbu Dhura, Tingling"
7038,2015-07-01 00:00:00,2015,7,182,India,IN,West Bengal,West Bengal,False,26.8781,88.2807,landslide,downpour,medium,above_road,0.0,0.0,"Khahare Khola, Kurseong","Khahare Khola, Kurseong"
7037,2015-07-01 00:00:00,2015,7,182,India,IN,West Bengal,West Bengal,False,26.8811,88.2779,landslide,downpour,medium,unknown,0.0,0.0,Kurseong,Kurseong
7040,2015-07-01 00:00:00,2015,7,182,India,IN,West Bengal,West Bengal,False,26.9978,88.167,landslide,downpour,medium,unknown,1.0,0.0,Sukhiapokhari,Sukhiapokhari
7036,2015-07-01 00:00:00,2015,7,182,India,IN,West Bengal,West Bengal,False,26.8352,88.1881,landslide,downpour,large,unknown,42.0,0.0,"Mahendra village, Thana Line, Tingling Garden village in Mirik","Mahendra village, Thana Line, Tingling Garden village in Mirik"
7039,2015-07-01 00:00:00,2015,7,182,India,IN,West Bengal,West Bengal,False,27.0678,88.456,landslide,downpour,medium,unknown,0.0,0.0,8 mile in Kalimpong,8 mile in Kalimpong
7076,2015-07-04 18:00:00,2015,7,185,India,IN,West Bengal,West Bengal,False,26.9282,88.4553,landslide,unknown,small,natural_slope,0.0,0.0,near Kalijhora,near Kalijhora
7084,2015-07-06 00:00:00,2015,7,187,India,IN,Uttarakhand,Uttarakhand,False,29.393,79.4525,landslide,downpour,medium,above_road,0.0,0.0,"Mall Rd, Nainital","Mall Rd, Nainital"
7138,2015-07-07 00:00:00,2015,7,188,India,IN,Sikkim,Sikkim,True,27.0816,88.4397,landslide,continuous_rain,small,above_road,0.0,0.0,"NH-10, Sepi Jhora, Kalimpong","NH-10, Sepi Jhora, Kalimpong"
7139,2015-07-07 23:00:00,2015,7,188,India,IN,West Bengal,West Bengal,False,26.8826,88.2806,landslide,continuous_rain,medium,unknown,1.0,0.0,Kurseong,Kurseong
7141,2015-07-08 00:00:00,2015,7,189,India,IN,Karnataka,Karnataka,False,12.9455,75.7797,landslide,rain,small,above_road,0.0,0.0,"Yedakumeri, Bengaluru-Mangaluru train","Yedakumeri, Bengaluru-Mangaluru train"
7156,2015-07-09 00:00:00,2015,7,190,India,IN,Tamil Nadu,Tamil Nadu,False,10.3448,77.5666,landslide,unknown,medium,below_road,0.0,0.0,Kodaikanal-Palani Ghat Road,Kodaikanal-Palani Ghat Road
7159,2015-07-10 00:00:00,2015,7,191,India,IN,Uttarakhand,Uttarakhand,False,29.3908,79.4552,landslide,continuous_rain,medium,unknown,0.0,0.0,"Baliyanala, Nainithal","Baliyanala, Nainithal"
7157,2015-07-10 00:00:00,2015,7,191,India,IN,Kashmir,Jammu and Kashmir,False,34.0404,75.3156,landslide,continuous_rain,medium,unknown,2.0,0.0,Pahalgam,Pahalgam
7161,2015-07-11 00:00:00,2015,7,192,India,IN,Uttarakhand,Uttarakhand,False,30.241,78.9,landslide,continuous_rain,medium,unknown,0.0,0.0,Sirobagad area of Rudraprayag,Sirobagad area of Rudraprayag
7160,2015-07-11 00:00:00,2015,7,192,India,IN,Uttarakhand,Uttarakhand,False,30.3799,78.4862,landslide,continuous_rain,medium,above_road,0.0,0.0,Badrinath Highway near Mulygoan in Tihri,Badrinath Highway near Mulygoan in Tihri
7158,2015-07-11 00:00:00,2015,7,192,India,IN,Kashmir,Jammu and Kashmir,False,32.9262,75.1447,landslide,continuous_rain,medium,above_road,0.0,0.0,"Srinigar-Jammu Highway, Gangroo, Udhampur","Srinigar-Jammu Highway, Gangroo, Udhampur"
7196,2015-07-12 00:00:00,2015,7,193,India,IN,Kashmir,Jammu and Kashmir,False,33.2049,75.2845,landslide,continuous_rain,medium,above_road,0.0,0.0,Between Batote and Ramban,Between Batote and Ramban
7195,2015-07-12 00:00:00,2015,7,193,India,IN,Kashmir,Jammu and Kashmir,False,33.2504,75.2102,landslide,continuous_rain,small,above_road,1.0,0.0,Seri in Ramban along Jammu-Srinagar National Highway,Seri in Ramban along Jammu-Srinagar National Highway
7249,2015-07-13 00:00:00,2015,7,194,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.0851,77.1665,mudslide,continuous_rain,small,natural_slope,0.0,0.0,"Phase-III, Sector 5, New Shimla","Phase-III, Sector 5, New Shimla"
7215,2015-07-13 23:00:00,2015,7,194,India,IN,Himachal Pradesh,Himachal Pradesh,False,32.2473,78.037,landslide,continuous_rain,small,above_road,1.0,0.0,"Spiti Valley, Himachal Pradesh","Spiti Valley, Himachal Pradesh"
7198,2015-07-14 00:00:00,2015,7,195,India,IN,Karnataka,Karnataka,False,12.8747,74.9566,landslide,continuous_rain,small,other,3.0,0.0,Farangipete,Farangipete
7214,2015-07-15 08:00:00,2015,7,196,India,IN,Arunachal Pradesh,Arunachal Pradesh,True,27.36,93.0385,landslide,monsoon,medium,urban,3.0,0.0,Type-IV Colony of Seppa in East Kameng,Type-IV Colony of Seppa in East Kameng
7226,2015-07-18 00:00:00,2015,7,199,India,IN,Himachal Pradesh,Himachal Pradesh,False,32.2239,76.3226,landslide,monsoon,medium,above_road,0.0,0.0,Jheol village in Dharamsala subdivision,Jheol village in Dharamsala subdivision
7248,2015-07-18 17:30:00,2015,7,199,India,IN,Jharkhand,Jharkhand,False,24.0406,84.0696,mudslide,continuous_rain,medium,natural_slope,0.0,0.0,Kharganjuwa hill near Barki Lami pahar 30km from Daltonganj,Kharganjuwa hill near Barki Lami pahar 30km from Daltonganj
7224,2015-07-19 00:00:00,2015,7,200,India,IN,Uttarakhand,Uttarakhand,False,30.73,78.4378,landslide,continuous_rain,medium,above_road,0.0,0.0,"Varunavat Mountain, Uttarkashi","Varunavat Mountain, Uttarkashi"
7238,2015-07-19 00:00:00,2015,7,200,India,IN,Karnataka,Karnataka,False,14.8937,74.5828,landslide,continuous_rain,small,unknown,0.0,0.0,Talakebail in Vajralli gram panchayat in Yellapur,Talakebail in Vajralli gram panchayat in Yellapur
7227,2015-07-19 15:00:00,2015,7,200,India,IN,Uttarakhand,Uttarakhand,False,30.0705,80.2364,rock_fall,monsoon,small,natural_slope,1.0,0.0,Sandrathi village of Munsiyari block of Pithoragarh district,Sandrathi village of Munsiyari block of Pithoragarh district
7221,2015-07-19 15:00:00,2015,7,200,India,IN,Maharashtra,Maharashtra,False,18.7632,73.347,landslide,continuous_rain,small,above_road,3.0,4.0,"Adoshi Tunnel, Mumbai-Pune Expressway","Adoshi Tunnel, Mumbai-Pune Expressway"
7261,2015-07-21 00:00:00,2015,7,202,India,IN,Kashmir,Jammu and Kashmir,False,33.616,77.7652,landslide,continuous_rain,small,above_road,0.0,0.0,Rumtse along the Manali-Leh highwa,Rumtse along the Manali-Leh highwa
7262,2015-07-21 00:00:00,2015,7,202,India,IN,Kashmir,Jammu and Kashmir,False,33.7403,77.7559,landslide,continuous_rain,small,above_road,0.0,0.0,"Miru, Manali-Leh highway","Miru, Manali-Leh highway"
7251,2015-07-21 00:00:00,2015,7,202,India,IN,Kashmir,Jammu and Kashmir,False,34.2689,75.1495,landslide,continuous_rain,medium,above_road,0.0,0.0,Kullan,Kullan
7266,2015-07-22 00:00:00,2015,7,203,India,IN,Manipur,Manipur,True,25.5098,93.8794,landslide,continuous_rain,medium,above_road,0.0,0.0,Yangkhullen-Tamphung road till Nagaland border,Yangkhullen-Tamphung road till Nagaland border
7253,2015-07-22 00:00:00,2015,7,203,India,IN,Assam,Assam,True,24.7979,92.9974,landslide,continuous_rain,medium,urban,5.0,0.0,Lakhipur,Lakhipur
7265,2015-07-22 00:00:00,2015,7,203,India,IN,Manipur,Manipur,True,25.5007,93.9854,landslide,continuous_rain,medium,above_road,0.0,0.0,Willong-Yangkhullen stretch,Willong-Yangkhullen stretch
7264,2015-07-22 00:00:00,2015,7,203,India,IN,Manipur,Manipur,True,25.4538,93.9827,landslide,continuous_rain,medium,above_road,0.0,0.0,22 kms to 30 kms between Sangkungmai and Willong,22 kms to 30 kms between Sangkungmai and Willong
7263,2015-07-22 00:00:00,2015,7,203,India,IN,Manipur,Manipur,True,25.4477,94.0489,landslide,continuous_rain,medium,above_road,0.0,0.0,"15 kms from Maram, National Highway-102/A (Maram Peren road)","15 kms from Maram, National Highway-102/A (Maram Peren road)"
7267,2015-07-22 00:00:00,2015,7,203,India,IN,Manipur,Manipur,True,25.3908,94.0926,landslide,continuous_rain,small,above_road,0.0,0.0,NH-2 between Senapati and Mao,NH-2 between Senapati and Mao
7294,2015-07-24 00:00:00,2015,7,205,India,IN,Uttarakhand,Uttarakhand,False,30.4528,78.1045,landslide,continuous_rain,small,above_road,0.0,0.0,Kempty Road near Kempty Falls,Kempty Road near Kempty Falls
7279,2015-07-24 00:00:00,2015,7,205,India,IN,Manipur,Manipur,True,24.9818,93.5142,mudslide,monsoon,medium,other,0.0,0.0,Tamenglong Ward No-IV,Tamenglong Ward No-IV
7296,2015-07-24 00:00:00,2015,7,205,India,IN,Uttarakhand,Uttarakhand,False,30.416,78.3415,landslide,continuous_rain,medium,above_road,0.0,0.0,Kempty Road near Kandikhal,Kempty Road near Kandikhal
7295,2015-07-24 00:00:00,2015,7,205,India,IN,Uttarakhand,Uttarakhand,False,30.4517,78.1443,landslide,continuous_rain,small,above_road,0.0,0.0,Kempty Road near Sia village,Kempty Road near Sia village
7270,2015-07-24 00:00:00,2015,7,205,India,IN,Uttarakhand,Uttarakhand,False,29.5863,80.2186,landslide,continuous_rain,small,unknown,0.0,0.0,Pithoragarh,Pithoragarh
7275,2015-07-24 00:00:00,2015,7,205,India,IN,Kashmir,Jammu and Kashmir,False,34.258,75.4189,landslide,continuous_rain,medium,unknown,0.0,0.0,Baltal,Baltal
7274,2015-07-25 00:00:00,2015,7,206,India,IN,Goa,Goa,False,15.3904,73.8182,landslide,downpour,small,unknown,0.0,0.0,Vasco,Vasco
7276,2015-07-25 09:00:00,2015,7,206,India,IN,Assam,Assam,True,26.1062,91.8717,landslide,continuous_rain,medium,natural_slope,2.0,0.0,"Dispur : According to report, a huge hillock slipped into the house after heavy rain where Dinesh Bodo along with his wife and daughter lived in. Thi*",
7289,2015-07-26 00:00:00,2015,7,207,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.7085,76.9297,landslide,continuous_rain,small,above_road,0.0,0.0,Mandi,Mandi
7285,2015-07-26 00:00:00,2015,7,207,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.1263,77.3525,landslide,continuous_rain,medium,unknown,3.0,2.0,"Klibi Patwar, Theog","Klibi Patwar, Theog"
7273,2015-07-26 00:00:00,2015,7,207,India,IN,Uttarakhand,Uttarakhand,False,30.2411,78.9014,landslide,continuous_rain,medium,above_road,0.0,0.0,"Sirobagad, Rishikesh-Badrinath highway","Sirobagad, Rishikesh-Badrinath highway"
7287,2015-07-26 00:00:00,2015,7,207,India,IN,Himachal Pradesh,Himachal Pradesh,False,32.5606,76.1206,landslide,continuous_rain,small,above_road,0.0,0.0,Chamba,Chamba
7286,2015-07-26 00:00:00,2015,7,207,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.1003,77.1751,landslide,continuous_rain,small,above_road,0.0,0.0,Shimla,Shimla
7288,2015-07-26 00:00:00,2015,7,207,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.9563,77.1135,landslide,continuous_rain,small,above_road,0.0,0.0,Kullu,Kullu
7284,2015-07-27 00:00:00,2015,7,208,India,IN,Kashmir,Jammu and Kashmir,False,33.2706,75.7702,landslide,downpour,small,above_road,0.0,0.0,"Batote-Kishtwar highway, Kishtwar stretch","Batote-Kishtwar highway, Kishtwar stretch"
7292,2015-07-27 09:30:00,2015,7,208,India,IN,Kerala,Kerala,False,11.8348,75.4856,mudslide,mining,small,urban,2.0,0.0,"near a hill at Puthuvacherry, in Peralassery in Kannur","near a hill at Puthuvacherry, in Peralassery in Kannur"
7297,2015-07-28 00:00:00,2015,7,209,India,IN,Uttarakhand,Uttarakhand,False,30.7204,79.0758,landslide,continuous_rain,small,above_road,0.0,0.0,Kedarnath Yatra,Kedarnath Yatra
7302,2015-07-28 00:00:00,2015,7,209,India,IN,Rajasthan,Rajasthan,False,24.5938,72.7308,landslide,continuous_rain,small,unknown,0.0,0.0,Mount Abu,Mount Abu
7364,2015-07-31 09:00:00,2015,7,212,India,IN,Manipur,Manipur,True,24.819,94.3551,landslide,continuous_rain,medium,below_road,0.0,0.0,Phungyar road,Phungyar road
7366,2015-07-31 18:00:00,2015,7,212,India,IN,Himachal Pradesh,Himachal Pradesh,False,32.2241,76.3374,debris_flow,continuous_rain,medium,deforested_slope,0.0,0.0,Chohla village of Kajlot panchayat,Chohla village of Kajlot panchayat
7372,2015-07-31 23:00:00,2015,7,212,India,IN,Manipur,Manipur,True,25.0634,94.3415,mudslide,continuous_rain,medium,above_road,0.0,0.0,Naga Gate along the Ukhrul-Imphal route,Naga Gate along the Ukhrul-Imphal route
